,lon,lat,alt,time
0,-73.54564849287271,45.543812178075314,20.600000381469727,2019-08-18 10:24:10+00:00
1,-73.54565486311913,45.54376993328333,20.399999618530273,2019-08-18 10:24:11+00:00
2,-73.54568076319993,45.543729113414884,20.399999618530273,2019-08-18 10:24:12+00:00
3,-73.54570725001395,45.54368510842323,20.200000762939453,2019-08-18 10:24:13+00:00
4,-73.54573675431311,45.54363741539419,20.0,2019-08-18 10:24:14+00:00
5,-73.5457650013268,45.54358519613743,20.0,2019-08-18 10:24:15+00:00
6,-73.54579970240593,45.54353356361389,20.0,2019-08-18 10:24:16+00:00
7,-73.54583448730409,45.54347975179553,20.0,2019-08-18 10:24:17+00:00
8,-73.54586969129741,45.54342468269169,20.0,2019-08-18 10:24:18+00:00
9,-73.54591235518456,45.54337020032108,20.0,2019-08-18 10:24:19+00:00
10,-73.54599399492145,45.543258134275675,20.0,2019-08-18 10:24:20+00:00
11,-73.54603230021894,45.543199544772506,20.0,2019-08-18 10:24:21+00:00
12,-73.5460705216974,45.54314070381224,20.0,2019-08-18 10:24:22+00:00
13,-73.5461104195565,45.543083706870675,20.0,2019-08-18 10:24:23+00:00
14,-73.54614445008337,45.54302528500557,20.0,2019-08-18 10:24:24+00:00
15,-73.54617479257286,45.54296376183629,20.200000762939453,2019-08-18 10:24:25+00:00
16,-73.54620471596718,45.542901484295726,20.200000762939453,2019-08-18 10:24:26+00:00
17,-73.54623908177018,45.54283912293613,20.399999618530273,2019-08-18 10:24:27+00:00
18,-73.54628107510507,45.54277659393847,20.600000381469727,2019-08-18 10:24:28+00:00
19,-73.54632742702961,45.542715238407254,20.600000381469727,2019-08-18 10:24:30+00:00
20,-73.54637000709772,45.54265337996185,20.799999237060547,2019-08-18 10:24:31+00:00
21,-73.54640864767134,45.54259101860225,21.0,2019-08-18 10:24:32+00:00
22,-73.5464436840266,45.542528070509434,21.0,2019-08-18 10:24:33+00:00
23,-73.54648056440055,45.54246570914984,21.0,2019-08-18 10:24:34+00:00
24,-73.54651878587902,45.54240234196186,21.0,2019-08-18 10:24:35+00:00
25,-73.54655717499554,45.5423398129642,21.0,2019-08-18 10:24:36+00:00
26,-73.54659531265497,45.5422777030617,21.0,2019-08-18 10:24:37+00:00
27,-73.54662967845798,45.54221617989242,21.0,2019-08-18 10:24:38+00:00
28,-73.54666404426098,45.54215834476054,21.0,2019-08-18 10:24:39+00:00
29,-73.54669296182692,45.54210243746638,21.0,2019-08-18 10:24:40+00:00
30,-73.54672498069704,45.542044853791595,21.0,2019-08-18 10:24:41+00:00
