,lon,lat,alt,time
0,-73.54276310652494,45.54605048149824,19.0,2019-06-16 18:38:22+00:00
1,-73.54280543513596,45.546057773754,19.0,2019-06-16 18:38:23+00:00
2,-73.5428483504802,45.546075627207756,19.200000762939453,2019-06-16 18:38:24+00:00
3,-73.54290216229856,45.54609146900475,19.399999618530273,2019-06-16 18:38:25+00:00
4,-73.54300098493695,45.54610068909824,19.799999237060547,2019-06-16 18:38:26+00:00
5,-73.54304951615632,45.54611929692328,19.799999237060547,2019-06-16 18:38:27+00:00
6,-73.54315898381174,45.54611208848655,20.0,2019-06-16 18:38:28+00:00
7,-73.54316728189588,45.546176293864846,20.0,2019-06-16 18:38:29+00:00
8,-73.54321296326816,45.5462115816772,20.0,2019-06-16 18:38:30+00:00
9,-73.54329057969153,45.546236308291554,20.0,2019-06-16 18:38:31+00:00
10,-73.54338068515062,45.54624628275633,20.0,2019-06-16 18:38:32+00:00
11,-73.54345729574561,45.54627520032227,20.0,2019-06-16 18:38:33+00:00
12,-73.54352418333292,45.546284168958664,20.0,2019-06-16 18:38:34+00:00
13,-73.54360012337565,45.54629674181342,20.0,2019-06-16 18:38:35+00:00
14,-73.54366575367749,45.546332616358995,20.0,2019-06-16 18:38:36+00:00
15,-73.54372601956129,45.546345273032784,20.0,2019-06-16 18:38:37+00:00
16,-73.54379005730152,45.54635172709823,20.399999618530273,2019-06-16 18:38:38+00:00
17,-73.54413053020835,45.546344853937626,20.799999237060547,2019-06-16 18:38:58+00:00
18,-73.54415634647012,45.54630009457469,20.600000381469727,2019-06-16 18:38:59+00:00
19,-73.5441816598177,45.54625567048788,20.399999618530273,2019-06-16 18:39:00+00:00
20,-73.54420789517462,45.546208480373025,20.399999618530273,2019-06-16 18:39:01+00:00
21,-73.5442366451025,45.54615835659206,20.200000762939453,2019-06-16 18:39:02+00:00
22,-73.54426908306777,45.54610555060208,20.200000762939453,2019-06-16 18:39:03+00:00
23,-73.54430579580367,45.54605291225016,20.200000762939453,2019-06-16 18:39:04+00:00
24,-73.54434326291084,45.54600052535534,20.0,2019-06-16 18:39:05+00:00
25,-73.5443817358464,45.54594721645117,20.0,2019-06-16 18:39:06+00:00
26,-73.54442289099097,45.54589172825217,20.0,2019-06-16 18:39:07+00:00
27,-73.54446329176426,45.54583305492997,20.0,2019-06-16 18:39:08+00:00
28,-73.54449916630983,45.54577295668423,20.200000762939453,2019-06-16 18:39:09+00:00
29,-73.54453462176025,45.545711517333984,20.200000762939453,2019-06-16 18:39:10+00:00
30,-73.54456689208746,45.54564815014601,20.399999618530273,2019-06-16 18:39:11+00:00
31,-73.54459455236793,45.54558377712965,20.399999618530273,2019-06-16 18:39:12+00:00
32,-73.54462640359998,45.54552166722715,20.399999618530273,2019-06-16 18:39:13+00:00
33,-73.54466261342168,45.54546223953366,20.200000762939453,2019-06-16 18:39:14+00:00
34,-73.54470427148044,45.545404152944684,20.200000762939453,2019-06-16 18:39:15+00:00
35,-73.54474240913987,45.54534380324185,20.200000762939453,2019-06-16 18:39:16+00:00
36,-73.54477912187576,45.5452823638916,20.0,2019-06-16 18:39:17+00:00
37,-73.54481566697359,45.54521966725588,20.0,2019-06-16 18:39:18+00:00
38,-73.54485388845205,45.54515713825822,20.0,2019-06-16 18:39:19+00:00
39,-73.5448910202831,45.545095363631845,20.0,2019-06-16 18:39:20+00:00
40,-73.54492806829512,45.545031409710646,20.0,2019-06-16 18:39:21+00:00
41,-73.54496964253485,45.544967791065574,20.0,2019-06-16 18:39:22+00:00
42,-73.54500870220363,45.544905345886946,20.0,2019-06-16 18:39:23+00:00
43,-73.54504591785371,45.54484122432768,20.0,2019-06-16 18:39:24+00:00
44,-73.54507952928543,45.544776851311326,20.0,2019-06-16 18:39:25+00:00
45,-73.54511691257358,45.544712813571095,20.0,2019-06-16 18:39:26+00:00
46,-73.54515639133751,45.5446488596499,20.0,2019-06-16 18:39:27+00:00
47,-73.54519871994853,45.544587168842554,20.0,2019-06-16 18:39:28+00:00
48,-73.54524071328342,45.54452723823488,20.0,2019-06-16 18:39:29+00:00
49,-73.54528153315187,45.544469403102994,20.0,2019-06-16 18:39:30+00:00
50,-73.54532277211547,45.544407460838556,20.0,2019-06-16 18:39:31+00:00
51,-73.54536049067974,45.54435247555375,20.200000762939453,2019-06-16 18:39:32+00:00
52,-73.54538991115987,45.544299837201834,20.399999618530273,2019-06-16 18:39:33+00:00
53,-73.54542251676321,45.54424728266895,20.399999618530273,2019-06-16 18:39:34+00:00
54,-73.54545813985169,45.54419548250735,20.600000381469727,2019-06-16 18:39:35+00:00
55,-73.54549099691212,45.544143095612526,20.600000381469727,2019-06-16 18:39:36+00:00
56,-73.5455128736794,45.5440925527364,20.799999237060547,2019-06-16 18:39:37+00:00
57,-73.54552913457155,45.54404754191637,20.799999237060547,2019-06-16 18:39:38+00:00
58,-73.54554170742631,45.54400680586696,20.799999237060547,2019-06-16 18:39:39+00:00
59,-73.54554967023432,45.5439664889127,20.799999237060547,2019-06-16 18:39:40+00:00
60,-73.54556316509843,45.54392927326262,21.0,2019-06-16 18:39:41+00:00
61,-73.54558730497956,45.54389650002122,21.0,2019-06-16 18:39:42+00:00
62,-73.54562158696353,45.54387588053942,20.799999237060547,2019-06-16 18:39:43+00:00
63,-73.54564866051078,45.543857188895345,20.799999237060547,2019-06-16 18:39:44+00:00
64,-73.54567112401128,45.54383388720453,20.799999237060547,2019-06-16 18:39:45+00:00
65,-73.54568679817021,45.543805891647935,20.600000381469727,2019-06-16 18:39:46+00:00
66,-73.54578360915184,45.54363758303225,20.0,2019-06-16 18:39:57+00:00
67,-73.54579919949174,45.54359450004995,20.0,2019-06-16 18:39:58+00:00
68,-73.54581168852746,45.54354563355446,20.0,2019-06-16 18:39:59+00:00
69,-73.54582962580025,45.543494587764144,20.0,2019-06-16 18:40:00+00:00
70,-73.54585921391845,45.54344463162124,20.0,2019-06-16 18:40:01+00:00
71,-73.54589492082596,45.543394507840276,20.0,2019-06-16 18:40:02+00:00
72,-73.54593657888472,45.5433364212513,20.0,2019-06-16 18:40:03+00:00
73,-73.54597924277186,45.54327892139554,20.0,2019-06-16 18:40:04+00:00
74,-73.54602014645934,45.54321479983628,20.0,2019-06-16 18:40:05+00:00
75,-73.5460633970797,45.54314858280122,20.0,2019-06-16 18:40:06+00:00
76,-73.54610455222428,45.54308110848069,20.0,2019-06-16 18:40:07+00:00
77,-73.54614310897887,45.54301447235048,20.0,2019-06-16 18:40:08+00:00
78,-73.5461796540767,45.54294657893479,20.200000762939453,2019-06-16 18:40:09+00:00
79,-73.54621896520257,45.54288019426167,20.200000762939453,2019-06-16 18:40:10+00:00
80,-73.54626749642193,45.54281699471176,20.399999618530273,2019-06-16 18:40:11+00:00
81,-73.5463139321655,45.54275312460959,20.600000381469727,2019-06-16 18:40:12+00:00
82,-73.54635735042393,45.54268824867904,20.799999237060547,2019-06-16 18:40:13+00:00
83,-73.5464006010443,45.54262211546302,21.0,2019-06-16 18:40:14+00:00
84,-73.54644854553044,45.54255765862763,21.0,2019-06-16 18:40:15+00:00
85,-73.54649615474045,45.54249370470643,21.0,2019-06-16 18:40:16+00:00
86,-73.5465440992266,45.5424296669662,21.0,2019-06-16 18:40:17+00:00
87,-73.54658676311374,45.542364958673716,21.0,2019-06-16 18:40:18+00:00
88,-73.54662640951574,45.542298406362534,21.0,2019-06-16 18:40:19+00:00
89,-73.54666605591774,45.54223143495619,21.0,2019-06-16 18:40:20+00:00
90,-73.54670746251941,45.54216773249209,21.0,2019-06-16 18:40:21+00:00
91,-73.54675163514912,45.54210914298892,21.0,2019-06-16 18:40:22+00:00
92,-73.54679547250271,45.54205390624702,21.0,2019-06-16 18:40:23+00:00
93,-73.54683637619019,45.542003279551864,21.0,2019-06-16 18:40:24+00:00
94,-73.54686881415546,45.5419600289315,21.0,2019-06-16 18:40:25+00:00
95,-73.54689236730337,45.541923148557544,21.0,2019-06-16 18:40:26+00:00
96,-73.54691156186163,45.541887609288096,21.0,2019-06-16 18:40:27+00:00
97,-73.54693109169602,45.541855338960886,21.0,2019-06-16 18:40:28+00:00
98,-73.54694651439786,45.54182457737625,21.0,2019-06-16 18:40:29+00:00
99,-73.5469651222229,45.54178845137358,21.0,2019-06-16 18:40:30+00:00
100,-73.5469931177795,45.54174670949578,21.0,2019-06-16 18:40:31+00:00
101,-73.5470269806683,45.54169868119061,21.0,2019-06-16 18:40:32+00:00
102,-73.54705832898617,45.541648641228676,21.0,2019-06-16 18:40:33+00:00
103,-73.54708188213408,45.541596338152885,21.0,2019-06-16 18:40:34+00:00
104,-73.54710593819618,45.5415472202003,21.0,2019-06-16 18:40:35+00:00
105,-73.54713594540954,45.54149877279997,21.0,2019-06-16 18:40:36+00:00
106,-73.54716930538416,45.54144931957126,21.0,2019-06-16 18:40:37+00:00
107,-73.54720543138683,45.5414002854377,21.0,2019-06-16 18:40:38+00:00
108,-73.54723527096212,45.54134898819029,21.0,2019-06-16 18:40:39+00:00
109,-73.5472624283284,45.54129936732352,21.0,2019-06-16 18:40:40+00:00
