,lon,lat,alt,time
0,-73.57787095941603,45.507164653390646,62.79999923706055,2019-07-04 14:55:43+00:00
1,-73.57789551839232,45.50719616934657,62.79999923706055,2019-07-04 14:55:44+00:00
2,-73.577931644395,45.50722408108413,62.79999923706055,2019-07-04 14:55:45+00:00
3,-73.57797229662538,45.507251070812345,63.0,2019-07-04 14:55:46+00:00
4,-73.57802191749215,45.50727537833154,63.20000076293945,2019-07-04 14:55:47+00:00
5,-73.57807086780667,45.50730102695525,63.599998474121094,2019-07-04 14:55:48+00:00
6,-73.5781211592257,45.50732281990349,63.79999923706055,2019-07-04 14:55:49+00:00
7,-73.57817698270082,45.50734603777528,64.4000015258789,2019-07-04 14:55:50+00:00
8,-73.57824311591685,45.507361041381955,65.0,2019-07-04 14:55:51+00:00
9,-73.57829994522035,45.507381996139884,65.4000015258789,2019-07-04 14:55:52+00:00
10,-73.57835912145674,45.50739808939397,65.5999984741211,2019-07-04 14:55:53+00:00
11,-73.57841511256993,45.50741879269481,66.19999694824219,2019-07-04 14:55:54+00:00
12,-73.57846414670348,45.507439160719514,66.80000305175781,2019-07-04 14:55:55+00:00
13,-73.57850387692451,45.50746598280966,67.19999694824219,2019-07-04 14:55:56+00:00
14,-73.5785252507776,45.50750344991684,67.19999694824219,2019-07-04 14:55:57+00:00
15,-73.57852089218795,45.50754393450916,67.0,2019-07-04 14:55:58+00:00
16,-73.5785009432584,45.507577965036035,66.80000305175781,2019-07-04 14:55:59+00:00
17,-73.57846372760832,45.50761182792485,66.19999694824219,2019-07-04 14:56:00+00:00
18,-73.57841519638896,45.50765574909747,65.5999984741211,2019-07-04 14:56:01+00:00
19,-73.57836054638028,45.50770813599229,64.80000305175781,2019-07-04 14:56:02+00:00
20,-73.57830195687711,45.50776672549546,64.19999694824219,2019-07-04 14:56:03+00:00
21,-73.5782419424504,45.50783218815923,63.400001525878906,2019-07-04 14:56:04+00:00
22,-73.57817949727178,45.507897567003965,62.400001525878906,2019-07-04 14:56:05+00:00
23,-73.57811336405575,45.50796554423869,61.400001525878906,2019-07-04 14:56:06+00:00
24,-73.57804412953556,45.508035281673074,60.79999923706055,2019-07-04 14:56:07+00:00
25,-73.57797187753022,45.50810627639294,60.599998474121094,2019-07-04 14:56:08+00:00
26,-73.57790172100067,45.50817433744669,60.20000076293945,2019-07-04 14:56:09+00:00
27,-73.57783248648047,45.5082446616143,60.0,2019-07-04 14:56:10+00:00
28,-73.57776124030352,45.50831473432481,59.79999923706055,2019-07-04 14:56:11+00:00
29,-73.5776898264885,45.50838304683566,59.599998474121094,2019-07-04 14:56:12+00:00
30,-73.57761950232089,45.50845320336521,59.20000076293945,2019-07-04 14:56:13+00:00
31,-73.5775394551456,45.50852478481829,59.0,2019-07-04 14:56:14+00:00
32,-73.57746787369251,45.50859494134784,58.79999923706055,2019-07-04 14:56:15+00:00
33,-73.57740769162774,45.50866585224867,58.599998474121094,2019-07-04 14:56:16+00:00
34,-73.5773496888578,45.5087351705879,58.400001525878906,2019-07-04 14:56:17+00:00
35,-73.57728674076498,45.508804488927126,58.0,2019-07-04 14:56:18+00:00
36,-73.57722144573927,45.50887221470475,58.0,2019-07-04 14:56:19+00:00
37,-73.57715631835163,45.50893558189273,58.0,2019-07-04 14:56:20+00:00
38,-73.5771025903523,45.50899366848171,58.0,2019-07-04 14:56:21+00:00
39,-73.57705196365714,45.50904856994748,58.0,2019-07-04 14:56:22+00:00
40,-73.57699672691524,45.509100034832954,58.0,2019-07-04 14:56:23+00:00
41,-73.57694283127785,45.50914973951876,57.79999923706055,2019-07-04 14:56:24+00:00
42,-73.5768848285079,45.509206652641296,57.599998474121094,2019-07-04 14:56:25+00:00
43,-73.5768240597099,45.50926742143929,57.400001525878906,2019-07-04 14:56:26+00:00
44,-73.57676597312093,45.509329196065664,57.20000076293945,2019-07-04 14:56:27+00:00
45,-73.57670964673162,45.50938803702593,57.0,2019-07-04 14:56:28+00:00
46,-73.57665449380875,45.509447548538446,56.79999923706055,2019-07-04 14:56:29+00:00
47,-73.57659766450524,45.50950638949871,56.599998474121094,2019-07-04 14:56:30+00:00
