,lon,lat,alt,time
0,-73.54404352605343,45.54637595079839,20.799999237060547,2019-08-27 22:12:56+00:00
1,-73.54407764039934,45.546342842280865,20.799999237060547,2019-08-27 22:12:58+00:00
2,-73.54410379193723,45.54630017839372,20.600000381469727,2019-08-27 22:12:59+00:00
3,-73.54412818327546,45.5462599452585,20.399999618530273,2019-08-27 22:13:00+00:00
4,-73.54415408335626,45.546219712123275,20.200000762939453,2019-08-27 22:13:01+00:00
5,-73.544179815799,45.54617403075099,20.200000762939453,2019-08-27 22:13:02+00:00
6,-73.54421116411686,45.54612625390291,20.0,2019-08-27 22:13:03+00:00
7,-73.54424569755793,45.54607939906418,20.0,2019-08-27 22:13:04+00:00
8,-73.54427796788514,45.54603363387287,20.0,2019-08-27 22:13:05+00:00
9,-73.54430898092687,45.54598577320576,20.0,2019-08-27 22:13:06+00:00
10,-73.54433923959732,45.54593808017671,20.0,2019-08-27 22:13:07+00:00
11,-73.5443679895252,45.545889465138316,20.0,2019-08-27 22:13:08+00:00
12,-73.54439581744373,45.545840514823794,20.0,2019-08-27 22:13:09+00:00
13,-73.54441568255424,45.54578720591962,20.0,2019-08-27 22:13:10+00:00
14,-73.54443177580833,45.54573238827288,20.0,2019-08-27 22:13:11+00:00
15,-73.5444557480514,45.54568067193031,20.0,2019-08-27 22:13:12+00:00
16,-73.54448064230382,45.54563272744417,20.0,2019-08-27 22:13:13+00:00
17,-73.54450888931751,45.545587381348014,20.200000762939453,2019-08-27 22:13:14+00:00
18,-73.54453705251217,45.54554186761379,20.200000762939453,2019-08-27 22:13:15+00:00
19,-73.54456177912652,45.545497527346015,20.0,2019-08-27 22:13:16+00:00
20,-73.54458684101701,45.54545712657273,20.0,2019-08-27 22:13:17+00:00
21,-73.54460989125073,45.54541773162782,20.0,2019-08-27 22:13:18+00:00
22,-73.5446322709322,45.54538185708225,20.0,2019-08-27 22:13:19+00:00
23,-73.54465465061367,45.54534640163183,20.0,2019-08-27 22:13:20+00:00
24,-73.54467334225774,45.545309940353036,20.0,2019-08-27 22:13:21+00:00
25,-73.54469077661633,45.54527431726456,20.0,2019-08-27 22:13:22+00:00
26,-73.54470678605139,45.54524020291865,20.0,2019-08-27 22:13:23+00:00
27,-73.54475297033787,45.54510726593435,20.0,2019-08-27 22:13:29+00:00
28,-73.54476537555456,45.54507751017809,20.0,2019-08-27 22:13:30+00:00
29,-73.54478255845606,45.5450423900038,20.0,2019-08-27 22:13:31+00:00
30,-73.54480518959463,45.54500425234437,20.0,2019-08-27 22:13:32+00:00
31,-73.54482857510448,45.54496142081916,20.0,2019-08-27 22:13:33+00:00
32,-73.54485212825239,45.544918002560735,20.0,2019-08-27 22:13:34+00:00
33,-73.54487584903836,45.54487081244588,20.0,2019-08-27 22:13:35+00:00
34,-73.54489898309112,45.54482052102685,20.0,2019-08-27 22:13:36+00:00
35,-73.54492530226707,45.54477022960782,20.0,2019-08-27 22:13:37+00:00
36,-73.54495254345238,45.54472002200782,20.0,2019-08-27 22:13:38+00:00
37,-73.54497701860964,45.54467190988362,20.0,2019-08-27 22:13:39+00:00
38,-73.54500392451882,45.54462446831167,20.0,2019-08-27 22:13:40+00:00
39,-73.54503418318927,45.544573590159416,20.0,2019-08-27 22:13:41+00:00
40,-73.54506620205939,45.54451801814139,20.0,2019-08-27 22:13:42+00:00
41,-73.54509964585304,45.5444604344666,20.0,2019-08-27 22:13:43+00:00
42,-73.54513552039862,45.54440259933472,20.0,2019-08-27 22:13:44+00:00
43,-73.54517742991447,45.54434250108898,20.0,2019-08-27 22:13:45+00:00
44,-73.54522285982966,45.54428189992905,20.0,2019-08-27 22:13:46+00:00
45,-73.54526619426906,45.54422297514975,20.0,2019-08-27 22:13:47+00:00
46,-73.54530449956656,45.54416195489466,20.0,2019-08-27 22:13:48+00:00
47,-73.54548496194184,45.54406556300819,20.600000381469727,2019-08-27 22:13:49+00:00
48,-73.54552100412548,45.54400144144893,20.799999237060547,2019-08-27 22:13:50+00:00
49,-73.5455591417849,45.543945198878646,21.0,2019-08-27 22:13:51+00:00
50,-73.54560004547238,45.543887447565794,21.0,2019-08-27 22:13:52+00:00
51,-73.54563726112247,45.5438282713294,20.600000381469727,2019-08-27 22:13:53+00:00
52,-73.54567774571478,45.54376741871238,20.399999618530273,2019-08-27 22:13:54+00:00
53,-73.54571445845068,45.543707236647606,20.200000762939453,2019-08-27 22:13:55+00:00
54,-73.54574689641595,45.54364596493542,20.0,2019-08-27 22:13:56+00:00
55,-73.545784028247,45.54358544759452,20.0,2019-08-27 22:13:57+00:00
56,-73.54582057334483,45.54352417588234,20.0,2019-08-27 22:13:58+00:00
57,-73.54585410095751,45.543462904170156,20.0,2019-08-27 22:13:59+00:00
58,-73.54588326998055,45.54340054281056,20.0,2019-08-27 22:14:00+00:00
59,-73.54591947980225,45.54333818145096,20.0,2019-08-27 22:14:01+00:00
60,-73.54596013203263,45.54327791556716,20.0,2019-08-27 22:14:02+00:00
61,-73.54599961079657,45.543217649683356,20.0,2019-08-27 22:14:03+00:00
62,-73.54603598825634,45.54315729998052,20.0,2019-08-27 22:14:04+00:00
63,-73.5460723657161,45.54309912957251,20.0,2019-08-27 22:14:05+00:00
64,-73.54610639624298,45.543038193136454,20.0,2019-08-27 22:14:06+00:00
65,-73.5461400076747,45.54297843016684,20.0,2019-08-27 22:14:07+00:00
66,-73.54617194272578,45.54292260669172,20.200000762939453,2019-08-27 22:14:08+00:00
67,-73.54621016420424,45.54286535829306,20.200000762939453,2019-08-27 22:14:09+00:00
68,-73.54624578729272,45.542809618636966,20.399999618530273,2019-08-27 22:14:10+00:00
69,-73.54627839289606,45.54275806993246,20.600000381469727,2019-08-27 22:14:11+00:00
70,-73.54630957357585,45.54270979017019,20.600000381469727,2019-08-27 22:14:12+00:00
71,-73.54633941315114,45.542664024978876,20.799999237060547,2019-08-27 22:14:13+00:00
72,-73.54636522941291,45.5426212772727,20.799999237060547,2019-08-27 22:14:14+00:00
73,-73.54638601653278,45.542586743831635,20.799999237060547,2019-08-27 22:14:15+00:00
74,-73.54640152305365,45.5425541382283,21.0,2019-08-27 22:14:16+00:00
75,-73.54641552083194,45.5425195209682,21.0,2019-08-27 22:14:17+00:00
76,-73.54643647558987,45.54248398169875,21.0,2019-08-27 22:14:18+00:00
77,-73.54645709507167,45.54244911298156,21.0,2019-08-27 22:14:19+00:00
78,-73.54647796601057,45.542418686673045,21.0,2019-08-27 22:14:20+00:00
79,-73.54649472981691,45.54239295423031,21.0,2019-08-27 22:14:21+00:00
80,-73.54651409201324,45.542363449931145,21.0,2019-08-27 22:14:22+00:00
81,-73.54653647169471,45.54232866503298,21.0,2019-08-27 22:14:23+00:00
82,-73.54655851610005,45.54228667169809,21.0,2019-08-27 22:14:24+00:00
83,-73.54658475145698,45.54224065504968,21.0,2019-08-27 22:14:25+00:00
84,-73.54661107063293,45.54219212383032,21.0,2019-08-27 22:14:26+00:00
85,-73.54663638398051,45.542141580954194,21.0,2019-08-27 22:14:27+00:00
86,-73.54666471481323,45.54209045134485,21.0,2019-08-27 22:14:28+00:00
87,-73.54669153690338,45.54203739389777,21.0,2019-08-27 22:14:29+00:00
88,-73.54672254994512,45.54198500700295,21.0,2019-08-27 22:14:30+00:00
89,-73.54675666429102,45.541933961212635,21.0,2019-08-27 22:14:31+00:00
90,-73.54679320938885,45.541882077232,21.0,2019-08-27 22:14:32+00:00
91,-73.54682832956314,45.541828852146864,21.0,2019-08-27 22:14:33+00:00
92,-73.54686873033643,45.54177897982299,21.0,2019-08-27 22:14:34+00:00
93,-73.5469096340239,45.541727766394615,21.0,2019-08-27 22:14:35+00:00
94,-73.54694617912173,45.541673535481095,21.0,2019-08-27 22:14:36+00:00
95,-73.54697157628834,45.54161821492016,21.0,2019-08-27 22:14:37+00:00
96,-73.54699177667499,45.54156180471182,21.0,2019-08-27 22:14:38+00:00
97,-73.54701834730804,45.541508411988616,21.0,2019-08-27 22:14:39+00:00
98,-73.54705095291138,45.54145535454154,21.0,2019-08-27 22:14:40+00:00
99,-73.54708816856146,45.541404308751225,21.0,2019-08-27 22:14:41+00:00
100,-73.54712530039251,45.54135577753186,21.0,2019-08-27 22:14:42+00:00
101,-73.54713535867631,45.54129886440933,21.0,2019-08-27 22:14:43+00:00
102,-73.54716402478516,45.541245974600315,21.0,2019-08-27 22:14:44+00:00
103,-73.54719252325594,45.54119249805808,21.0,2019-08-27 22:14:45+00:00
104,-73.54722864925861,45.54114170372486,21.0,2019-08-27 22:14:46+00:00
105,-73.54726620018482,45.54109233431518,21.200000762939453,2019-08-27 22:14:47+00:00
106,-73.547303667292,45.54104430601001,21.399999618530273,2019-08-27 22:14:48+00:00
107,-73.54733468033373,45.5409964453429,21.399999618530273,2019-08-27 22:14:49+00:00
108,-73.54736435227096,45.54095009341836,21.600000381469727,2019-08-27 22:14:50+00:00
109,-73.54739679023623,45.54090709425509,21.799999237060547,2019-08-27 22:14:51+00:00
110,-73.54743140749633,45.54086275398731,22.0,2019-08-27 22:14:52+00:00
111,-73.54746812023222,45.540814977139235,22.0,2019-08-27 22:14:53+00:00
112,-73.54750206694007,45.540765104815364,22.0,2019-08-27 22:14:54+00:00
113,-73.54753484018147,45.54071699269116,22.0,2019-08-27 22:14:55+00:00
114,-73.54756786487997,45.54066854529083,22.0,2019-08-27 22:14:56+00:00
115,-73.54759686626494,45.54062210954726,22.0,2019-08-27 22:14:57+00:00
116,-73.5476266220212,45.54057776927948,22.0,2019-08-27 22:14:58+00:00
117,-73.54765344411135,45.54053376428783,22.0,2019-08-27 22:14:59+00:00
118,-73.54767666198313,45.54049327969551,22.0,2019-08-27 22:15:00+00:00
119,-73.54769677855074,45.540456902235746,22.0,2019-08-27 22:15:01+00:00
120,-73.54785301722586,45.54034676402807,22.0,2019-08-27 22:15:12+00:00
121,-73.54786852374673,45.540329748764634,22.0,2019-08-27 22:15:13+00:00
122,-73.54788419790566,45.54030108265579,22.0,2019-08-27 22:15:14+00:00
123,-73.54790397919714,45.54026420228183,22.200000762939453,2019-08-27 22:15:15+00:00
124,-73.54793105274439,45.54022639989853,22.200000762939453,2019-08-27 22:15:16+00:00
125,-73.5479601379484,45.54018625058234,22.399999618530273,2019-08-27 22:15:17+00:00
126,-73.54798972606659,45.540142580866814,22.600000381469727,2019-08-27 22:15:18+00:00
127,-73.54801839217544,45.54009706713259,22.799999237060547,2019-08-27 22:15:19+00:00
128,-73.54804311878979,45.54005239158869,22.799999237060547,2019-08-27 22:15:20+00:00
129,-73.5480706114322,45.540010733529925,23.0,2019-08-27 22:15:21+00:00
130,-73.54809919372201,45.53996941074729,23.0,2019-08-27 22:15:22+00:00
131,-73.54812819510698,45.53992699831724,23.0,2019-08-27 22:15:23+00:00
132,-73.54815434664488,45.539885675534606,23.0,2019-08-27 22:15:24+00:00
133,-73.54817731305957,45.539843095466495,23.0,2019-08-27 22:15:25+00:00
134,-73.54820279404521,45.53979825228453,23.0,2019-08-27 22:15:26+00:00
135,-73.54823372326791,45.53974921815097,23.0,2019-08-27 22:15:27+00:00
136,-73.54826984927058,45.53969766944647,22.799999237060547,2019-08-27 22:15:28+00:00
137,-73.54830832220614,45.53964561782777,22.600000381469727,2019-08-27 22:15:29+00:00
138,-73.54834729805589,45.53959021344781,22.399999618530273,2019-08-27 22:15:30+00:00
139,-73.54838551953435,45.53953313268721,22.200000762939453,2019-08-27 22:15:31+00:00
140,-73.54842491447926,45.539471777155995,22.0,2019-08-27 22:15:32+00:00
141,-73.54846137575805,45.53940556012094,22.0,2019-08-27 22:15:33+00:00
142,-73.54850328527391,45.539334900677204,22.0,2019-08-27 22:15:34+00:00
143,-73.54854879900813,45.53926130756736,22.0,2019-08-27 22:15:35+00:00
144,-73.54859741404653,45.539185451343656,22.0,2019-08-27 22:15:36+00:00
145,-73.54864435270429,45.5391073320061,22.0,2019-08-27 22:15:37+00:00
146,-73.54868751950562,45.53903021849692,22.0,2019-08-27 22:15:38+00:00
147,-73.5487318597734,45.538950841873884,22.0,2019-08-27 22:15:39+00:00
148,-73.54877871461213,45.53887012414634,22.0,2019-08-27 22:15:40+00:00
149,-73.54882615618408,45.53878923878074,22.0,2019-08-27 22:15:41+00:00
150,-73.5488730110228,45.53870793431997,22.0,2019-08-27 22:15:42+00:00
151,-73.54891248978674,45.538613218814135,22.0,2019-08-27 22:15:43+00:00
152,-73.54898910038173,45.53852068260312,22.0,2019-08-27 22:15:44+00:00
153,-73.54902489110827,45.538451448082924,22.0,2019-08-27 22:15:45+00:00
154,-73.54905347339809,45.538373328745365,22.0,2019-08-27 22:15:46+00:00
155,-73.54906931519508,45.538298981264234,22.0,2019-08-27 22:15:47+00:00
156,-73.54910527355969,45.53823343478143,22.0,2019-08-27 22:15:48+00:00
157,-73.5491338558495,45.538168139755726,22.0,2019-08-27 22:15:49+00:00
158,-73.54915422387421,45.53810477256775,22.0,2019-08-27 22:15:50+00:00
159,-73.54919001460075,45.53804375231266,21.799999237060547,2019-08-27 22:15:51+00:00
160,-73.54920753277838,45.537986503914,21.799999237060547,2019-08-27 22:15:52+00:00
161,-73.54923184029758,45.53792950697243,21.600000381469727,2019-08-27 22:15:53+00:00
162,-73.54927349835634,45.53787318058312,21.600000381469727,2019-08-27 22:15:54+00:00
163,-73.54931901209056,45.537815848365426,21.600000381469727,2019-08-27 22:15:55+00:00
164,-73.54934994131327,45.537753738462925,21.399999618530273,2019-08-27 22:15:56+00:00
165,-73.5493896715343,45.53769431076944,21.399999618530273,2019-08-27 22:15:57+00:00
166,-73.54942940175533,45.53763412870467,21.200000762939453,2019-08-27 22:15:58+00:00
167,-73.54946376755834,45.53757335990667,21.200000762939453,2019-08-27 22:15:59+00:00
168,-73.54949813336134,45.53751116618514,21.0,2019-08-27 22:16:00+00:00
169,-73.54953367263079,45.53744654171169,21.200000762939453,2019-08-27 22:16:01+00:00
170,-73.54956460185349,45.53738200105727,21.399999618530273,2019-08-27 22:16:02+00:00
171,-73.54960575699806,45.537321316078305,21.399999618530273,2019-08-27 22:16:03+00:00
172,-73.54964515194297,45.53726004436612,21.600000381469727,2019-08-27 22:16:04+00:00
173,-73.54968764819205,45.53719776682556,21.600000381469727,2019-08-27 22:16:05+00:00
174,-73.54973047971725,45.53713716566563,21.600000381469727,2019-08-27 22:16:06+00:00
175,-73.5497712995857,45.53707488812506,21.399999618530273,2019-08-27 22:16:07+00:00
176,-73.54981547221541,45.537015963345766,21.200000762939453,2019-08-27 22:16:08+00:00
177,-73.54985780082643,45.53695963695645,21.0,2019-08-27 22:16:09+00:00
178,-73.54990163818002,45.53690138272941,21.0,2019-08-27 22:16:10+00:00
179,-73.5499422904104,45.536844804883,21.0,2019-08-27 22:16:11+00:00
180,-73.54998336173594,45.53679090924561,21.0,2019-08-27 22:16:12+00:00
181,-73.5500147100538,45.536737935617566,21.0,2019-08-27 22:16:13+00:00
182,-73.55004639364779,45.53668688982725,21.0,2019-08-27 22:16:14+00:00
183,-73.55007765814662,45.53663752041757,21.0,2019-08-27 22:16:15+00:00
184,-73.55010900646448,45.53658991120756,21.0,2019-08-27 22:16:16+00:00
185,-73.55013767257333,45.53654666058719,21.0,2019-08-27 22:16:17+00:00
186,-73.55016449466348,45.536510618403554,21.0,2019-08-27 22:16:18+00:00
187,-73.55019190348685,45.5364718940109,21.0,2019-08-27 22:16:19+00:00
188,-73.55021947994828,45.53643031977117,21.0,2019-08-27 22:16:20+00:00
189,-73.55024864897132,45.53638346493244,21.0,2019-08-27 22:16:21+00:00
190,-73.5502805840224,45.536336190998554,21.0,2019-08-27 22:16:22+00:00
191,-73.5503154527396,45.53628564812243,21.0,2019-08-27 22:16:23+00:00
192,-73.55035359039903,45.53623300977051,21.0,2019-08-27 22:16:24+00:00
193,-73.55039281770587,45.5361782759428,21.0,2019-08-27 22:16:25+00:00
194,-73.55043129064143,45.53612429648638,21.0,2019-08-27 22:16:26+00:00
195,-73.55046842247248,45.536068892106414,21.0,2019-08-27 22:16:27+00:00
196,-73.55050899088383,45.53601239807904,21.0,2019-08-27 22:16:28+00:00
197,-73.55054930783808,45.535955065861344,21.0,2019-08-27 22:16:29+00:00
198,-73.55059197172523,45.53589806891978,21.0,2019-08-27 22:16:30+00:00
199,-73.55063354596496,45.53584115579724,21.0,2019-08-27 22:16:31+00:00
200,-73.5506709292531,45.53578399121761,21.0,2019-08-27 22:16:32+00:00
201,-73.55070848017931,45.53572615608573,21.0,2019-08-27 22:16:33+00:00
202,-73.55074343271554,45.53566806949675,21.0,2019-08-27 22:16:34+00:00
203,-73.55078173801303,45.53560973145068,21.0,2019-08-27 22:16:35+00:00
204,-73.5508249886334,45.535551561042666,21.0,2019-08-27 22:16:36+00:00
205,-73.55086840689182,45.5354929715395,21.0,2019-08-27 22:16:37+00:00
206,-73.55090713128448,45.53543203510344,21.0,2019-08-27 22:16:38+00:00
207,-73.5509436763823,45.53536984138191,21.0,2019-08-27 22:16:39+00:00
208,-73.5509833227843,45.53530898876488,21.0,2019-08-27 22:16:40+00:00
209,-73.55102732777596,45.53525073453784,21.0,2019-08-27 22:16:41+00:00
210,-73.55106865055859,45.53519264794886,21.0,2019-08-27 22:16:42+00:00
211,-73.55110947042704,45.53513405844569,21.0,2019-08-27 22:16:43+00:00
212,-73.55114970356226,45.535076558589935,21.0,2019-08-27 22:16:44+00:00
213,-73.55119345709682,45.53502014838159,21.200000762939453,2019-08-27 22:16:45+00:00
214,-73.55123419314623,45.53496348671615,21.399999618530273,2019-08-27 22:16:46+00:00
215,-73.55127668939531,45.53490816615522,21.399999618530273,2019-08-27 22:16:47+00:00
216,-73.55131625197828,45.53485108539462,21.600000381469727,2019-08-27 22:16:48+00:00
217,-73.55135740712285,45.534793166443706,21.799999237060547,2019-08-27 22:16:49+00:00
218,-73.5513982269913,45.53473491221666,22.0,2019-08-27 22:16:50+00:00
219,-73.55143728666008,45.534676909446716,22.0,2019-08-27 22:16:51+00:00
220,-73.55147324502468,45.53461957722902,22.0,2019-08-27 22:16:52+00:00
221,-73.55150861665606,45.53456325083971,22.0,2019-08-27 22:16:53+00:00
222,-73.55154398828745,45.53450524806976,22.0,2019-08-27 22:16:54+00:00
223,-73.55158162303269,45.53444699384272,22.0,2019-08-27 22:16:55+00:00
224,-73.55162252672017,45.534389996901155,22.0,2019-08-27 22:16:56+00:00
225,-73.55166452005506,45.53433341905475,22.0,2019-08-27 22:16:57+00:00
226,-73.55170223861933,45.534275248646736,22.0,2019-08-27 22:16:58+00:00
227,-73.55174071155488,45.53421875461936,22.0,2019-08-27 22:16:59+00:00
228,-73.55177608318627,45.53416368551552,22.0,2019-08-27 22:17:00+00:00
229,-73.55180927552283,45.5341078620404,22.0,2019-08-27 22:17:01+00:00
